Id,Nombre,Institucion,Evento,Ciudad,Lugar,Formato,Fecha,Fecha.inicio,Fecha.fin,anio,Tipo,Cantidad,Rol,Links,observation
2100,From Spreadsheets to R,Software Sustainability Institute ,Research Software Camp,,Global,Online,11/11/2025,11/11/2025,,2025,Course,30,Teacher,https://www.eventbrite.co.uk/e/research-software-camp-from-spreadsheets-to-r-tickets-1631341960719?aff=oddtdtcreator,
2023,Intro a Positron,LatinR,LatinR 2025,,Latin America,Online,01/12/2025,1/12/2025,,2025,Course,9,Organizer,https://www.eventbrite.cl/e/intro-a-positron-tickets-1964484827000?aff=oddtdtcreator,
2024,Introdución a Tidymodels,LatinR,LatinR 2025,,Latin America,Online,01/12/2025,1/12/2025,,2025,Course,13,Organizer,https://www.eventbrite.com.ar/e/1962543491413?aff=oddtdtcreator,
2055,Kickoff meeting for Champions - Opcion 1,rOpenSci,Champions Program Event,,Latin America,Online,25/06/2025,25/6/2025,,2025,Coworking,15,Organizer,,
2054,Kickoff meeting for Champions - Opcion 2,rOpenSci,Champions Program Event,,Latin America,Online,03/07/2025,3/7/2025,,2025,Coworking,10,Organizer,,
2016,Learning from Each Other’s Journeys: Case Studies from Open Initiatives,The Turing Way,,,Global,Online,31/07/2025,31/7/2025,,2025,Panel,149,Speaker,https://yabellini.netlify.app/talk/2025_theturingway/,
2026,LLMs en tu PC: Inteligencia Artificial Generativa en forma local.,LatinR,LatinR 2025,,Latin America,Online,01/12/2025,1/12/2025,,2025,Course,30,Organizer,https://www.eventbrite.cl/e/llms-en-tu-pc-inteligencia-artificial-generativa-en-forma-local-tickets-1953038152689?aff=oddtdtcreator,
56,"Mini-hackathons ""For first time contributors""",rOpenSci,,,Global,Online,04/02/2025,4/2/2025,,2025,Hackathon,35,Organizer,https://ropensci.org/events/coworking-2025-02/,
156,"Mini-hackathons ""For first time contributors""",rOpenSci,,,Global,Online,04/03/2025,4/3/2025,,2025,Hackathon,35,Organizer,https://ropensci.org/events/coworking-2025-03/,
2053,Nerdearla Argentina 2025,,,Buenos Aires,Argentina,Hybrid,23/09/2025,23/9/2025,,2025,Conference,2000,Organizer,,
2005,NumFOCUS’ DISC Unconf,NumFOCUS,,Sao Paulo,Global,In person,14/03/2025,14/3/2025,,2025,Hackathon,75,Participant,https://numfocus.github.io/disc-unconference-2025/,
2050,Package Development - Encuentro 1,rOpenSci,Champions Program Event,,Latin America,Online,16/09/2025,16/9/2025,,2025,Course,20,Organizer,https://desarrollo-paquetes-basico-2025.netlify.app/session-1/slides/#/,
2051,Package Development - Encuentro 2,rOpenSci,Champions Program Event,,Latin America,Online,23/09/2025,23/9/2025,,2025,Course,20,Organizer,https://desarrollo-paquetes-basico-2025.netlify.app/session-2/slides/#/,
2052,Package Development - Encuentro 3,rOpenSci,Champions Program Event,,Latin America,Online,30/09/2025,30/9/2025,,2025,Course,20,Organizer,https://desarrollo-paquetes-basico-2025.netlify.app/session-3/slides/#/,
2034,Programación  II,Universidad Austral,Licenciatura en Ciencia de Datos. Universidad Austral,Rosario,Argentina,Online,01/08/2025 al 12/12/2025,1/8/2025,12/12/2025,2025,Course,27,Teacher,https://intro-programacion.netlify.app/,Todos los viernes de 8.30 a 11.30
2043,R-multiverse: a new way to publish R packages,rOpenSci,,,Global,Online,29/09/2025,29/9/2025,,2025,Community Call,30,Organizer,https://ropensci.org/commcalls/r-multiverse/,
2045,"R-multiverse: un sistema de distribución de paquetes R de nueva generación, basado en R-Universe",LatinR,LatinR 2025,,Latin America,Online,04/02/2025,4/2/2025,,2025,Regular Talk,500,Speaker,https://ropensci.org/events/latinr-2025/,
2008,Reunión de Inicio Mentor(a|e)s - Opción 1,rOpenSci,Champions Program Event,,Latin America,Online,27/05/2025,27/5/2025,,2025,Coworking,5,Organizer,,
2011,Reunión de Inicio Mentor(a|e)s - Opción 2,rOpenSci,Champions Program Event,,Latin America,Online,28/05/2025,28/5/2025,,2025,Coworking,7,Organizer,,
2012,Reunión de Inicio Mentor(a|e)s - Opción 3,rOpenSci,Champions Program Event,,Latin America,Online,30/05/2025,30/5/2025,,2025,Coworking,6,Organizer,,
2002,Role of community manager in rOpensci community,,This is Tech Talks,,Global,Online,18/01/2025,18/1/2025,,2025,Podcast,2000,Speaker,https://yabellini.netlify.app/talk/2025_this_is_tech/,
2013,rOpenSci Champions Program. A mentoring & training program for Scientific Open Source Champions,rOpenSci,Champions Program Event,,Latin America,Online,12/06/2025,12/6/2025,,2025,Course,10,Teacher,https://yabellini.netlify.app/courses/ropensci-mentors/,
2041,rOpenSci Champions Program. A mentoring & training program for Scientific Open Source Champions,rOpenSci,Champions Program Event,,Latin America,Online,18/06/2025,18/6/2025,,2025,Course,10,Teacher,https://yabellini.netlify.app/courses/ropensci-mentors/,
2038,"Session Open Science, R Packages, and Research Software Development","CSIDNet, rOpenSci",,Bangkok,Thailand,In person,20/07/2025,20/7/2025,,2025,Coworking,25,Organizer,https://ropensci.org/blog/2025/08/26/csidnet-agm-2025/,
2039,Social Coworking and Office Hours - Improving accessibility in your work (rOpenSci),rOpenSci,,,Global,Online,02/09/2025,2/9/2025,,2025,Coworking,12,Organizer,https://ropensci.org/events/coworking-2025-09/,
2056,Social Coworking and Office Hours - Research Software Engineering and R (rOpenSci),rOpenSci,,,Global,Online,01/07/2025,1/7/2025,,2025,Coworking,40,Organizer,https://ropensci.org/events/coworking-2025-07/,
2027,Tableros con Quarto Dashboards y Crosswalk,LatinR,,,Latin America,Online,01/12/2025,1/12/2025,,2025,Course,12,Organizer,https://www.eventbrite.com.ar/e/1955757476259?aff=oddtdtcreator,
2001,"Teaching Tech Together: What’s Worked, What Hasn’t, and What’s Next",Edinburgh University,Edinburgh Winter School,,Global,Online,08/01/2025,8/1/2025,,2025,Keynote,150,Speaker,https://yabellini.netlify.app/talk/2025_edinburgh_winter_school/,
2010,Trying to deal with LLMs to Teach Tech Skills,The Carpentries,Community Discussions,,Global,Online,20/05/2025,20/5/2025,,2025,Invited Talk,15,Speaker,https://yabellini.netlify.app/talk/2025_thecarpentries_llm/,
2009,"Understanding Quarto Documents: Types, Formatting, and Creation",Unilorin RUG,,,Regional,Online,26/04/2025,26/4/2025,,2025,Invited Talk,35,Speaker,https://yabellini.netlify.app/talk/2025_unilorin_rug/,
2017,"We R Together. How to learn, use and improve a programming language as a community.",R Foundation,useR!2025,"Durham, North Carolina","Penn Pavilion, Duke University",In person,08/08/2025,8/8/2025,,2025,Keynote,300,Speaker,https://yabellini.netlify.app/talk/2025_user2025/,
3002,What Everyone should know about Teaching and Learning,,CALMet XVI - CONECT 3 Conference - 2025,,Global,Online,24 al 26 de Noviembre de 2025,24/11/2025,26/11/2025,2025,Keynote,500,Speaker,https://yabellini.netlify.app/talk/2025_calmet/,
3900,Optimizando Shiny: Consejos y Trucos de Rendimiento,LatinR,LatinR 2024,,Latin America,Online,18/11/2024,18/11/2024,,2024,Course,15,Organizer,,
3901,Introduccion a Github para Investigador(a|e)s,LatinR. GitHub Star,LatinR 2024,,Latin America,Online,18/11/2024,18/11/2024,,2024,Course,30,Teacher,https://www.eventbrite.cl/e/introduccion-a-github-para-investigadoraes-tickets-1045617188157?utm-campaign=social&utm-content=attendeeshare&utm-medium=discovery&utm-term=listing&utm-source=cp&aff=ebdsshcopyurl,
3902,Análisis de Datos Satelitales en R: Aplicaciones Prácticas con Machine Learning.,LatinR,LatinR 2024,,Latin America,Online,18/11/2024,18/11/2024,,2024,Course,48,Organizer,,
3903,"Despliegue Continuo con R, GitHub y Quarto: Implementando Buenas Prácticas",LatinR,LatinR 2024,,Latin America,Online,18/11/2024,18/11/2024,,2024,Course,25,Organizer,,
3904,Desarrollo de Paquetes en R: Desde la Idea hasta la Implementación y Distribución,LatinR,LatinR 2024,,Latin America,Online,19/11/2024,19/11/2024,,2024,Course,15,Organizer,,
3905,Working with larger than memory data in R with Arrow and DuckDB,LatinR,LatinR 2024,,Latin America,Online,19/11/2024,19/11/2024,,2024,Course,20,Organizer,,
3906,Llevá tus gráficos con ggplot2 al siguiente nivel,LatinR,LatinR 2024,,Latin America,Online,19/11/2024,19/11/2024,,2024,Course,35,Organizer,,
3907,Tutorial de Nicho Ecológico e de Distribuição Potencial de Espécies com R,LatinR,LatinR 2024,,Latin America,Online,19/11/2024,19/11/2024,,2024,Course,28,Organizer,,
7711,Comunicando seus resultados: Criando apresentações com Quarto.,LatinR,LatinR 2022,,Global,Online,10/10/2022,10/10/2022,,2022,Course,13,Organizer,https://2022.latinr.org/cronograma/,
7712,"Introducción a RMarkdown, creando reportes con R y Python en RStudio",LatinR,LatinR 2022,,Global,Online,10/10/2022,10/10/2022,,2022,Course,20,Organizer,https://2022.latinr.org/cronograma/,
7713,Herramientas y atajos para programar eficientemente con RStudio.,LatinR,LatinR 2022,,Global,Online,10/10/2022,10/10/2022,,2022,Course,27,Organizer,https://2022.latinr.org/cronograma/,
7714,Introduction to Text Analysis with R,LatinR,LatinR 2022,,Global,Online,11/10/2022,11/10/2022,,2022,Course,29,Organizer,https://2022.latinr.org/cronograma/,
7715,Conquistando errores en R.,LatinR,LatinR 2022,,Global,Online,11/10/2022,11/10/2022,,2022,Course,20,Organizer,https://2022.latinr.org/cronograma/,
7716,Creating Shiny Apps with Rhino: the new framework Shiny apps.,LatinR,LatinR 2022,,Global,Online,11/10/2022,11/10/2022,,2022,Course,90,Organizer,https://2022.latinr.org/cronograma/,
9965,Seamless R and C++ integration with Rcpp,R Foundation,useR! 2020-R-Ladies,,Global,Online,14/07/2020,14/7/2020,,2020,Course,103,Organizer,https://github.com/rladieschile/useR-2020-rcpp-tutorial/blob/master/README.md,
9934,Creating beautiful data visualizations in R: a ggplot2 crash course,R Foundation,useR! 2020-R-Ladies,,Global,Online,21/07/2020,21/7/2020,,2020,Course,,Organizer,https://www.eventbrite.com/e/creating-beautiful-data-visualizations-in-r-a-ggplot2-crash-course-tickets-112524126692,
9935,Easy Larger-than-RAM data manipulation with disk.frame,R Foundation,useR! 2020-R-Ladies,,Global,Online,23/07/2020,23/7/2020,,2020,Course,104,Organizer,https://www.meetup.com/es-ES/rladies-san-diego/events/271785235/,
9936,Create and share reproducible code with R Markdown and workflowr,R Foundation,useR! 2020-R-Ladies,,Global,Online,23/07/2020,23/7/2020,,2020,Course,,Organizer,https://www.eventbrite.com/e/user-2020create-and-share-reproducible-code-with-r-markdown-and-workflowr-tickets-113596510220,
9937,First steps in spatial data handling and visualization,R Foundation,useR! 2020-R-Ladies,,Global,Online,27/07/2020,27/7/2020,,2020,Course,,Organizer,https://www.eventbrite.co.uk/e/first-steps-in-spatial-data-handling-and-visualization-tickets-113141537384,
9938,Causal inference in R,R Foundation,useR! 2020-R-Ladies,,Global,Online,29/07/2020,29/7/2020,,2020,Course,45,Organizer,https://www.meetup.com/rladies-la/events/271909700/,
9939,Getting the most out of Git,R Foundation,useR! 2020-R-Ladies,,Global,Online,31/07/2020,31/7/2020,,2020,Course,34,Organizer,https://www.meetup.com/rladies-east-lansing/events/271969821/,
9940,Reproducible computation at scale with drake: hands-on practice with a machine learning project,R Foundation,useR! 2020-R-Ladies,,Global,Online,04/08/2020,4/8/2020,,2020,Course,100,Organizer,https://www.meetup.com/rladies-cambridge/events/271866242/?isFirstPublish=true,
9941,Machine Learning with mlr3,R Foundation,useR! 2020-R-Ladies,,Global,Online,07/08/2020,7/8/2020,,2020,Course,58,Organizer,https://www.meetup.com/es/rladies-galapagos-islands/events/272240650/,
9942,End-to-end machine learning with Metaflow: Going from prototype to production with Netflix’s open source project for reproducible data science,R Foundation,useR! 2020-R-Ladies,,Global,Online,07/08/2020,7/8/2020,,2020,Course,,Organizer,http://metaflowr.eventbrite.com/,
9943,Periscope and CanvasXpress – Creating an enterprise-grade big-data visualization application in a day,R Foundation,useR! 2020-R-Ladies,,Global,Online,15/08/2020,15/8/2020,,2020,Course,,Organizer,https://www.eventbrite.com/e/periscope-and-canvasxpress-creating-an-enterprise-big-data-visualization-tickets-113198228950,
9944,Analyzing and visualising spatial and spatiotemporal data cubes,R Foundation,useR! 2020-R-Ladies,,Global,Online,19/09/2020,19/9/2020,,2020,Course,105,Organizer,https://www.meetup.com/rladies-monterrey/events/272174013/?isFirstPublish=true,
9945,Application of Gaussian graphical models to metabolomics,R Foundation,useR! 2020-R-Ladies,,Global,Online,21/09/2020,21/9/2020,,2020,Course,,Organizer,https://docs.google.com/forms/d/1xs2UEUvTnKCRvYZ70aUw5GPEy7ePn5jDqFqNI-_Y1IQ/viewform?edit_requested=true,
222,gg+: paquetes para extender las capacidades de ggplot2,LatinR,LatinR 2021,,Latin America,Online,4/11/2021,4/11/2021,,2021,Course,65,Organizer,https://www.meetup.com/es-es/rladies-buenos-aires/events/281818129/,
777,Modelos de equações estruturais (Structural Equation Models; SEM) in R,LatinR,LatinR 2021,,Latin America,Online,8/11/2021,8/11/2021,,2021,Course,35,Organizer,https://www.meetup.com/rladies-rio/events/281888988/?_xtd=gqFyqTIyNzczMDk2NKFwp2FuZHJvaWQ%253D&from=ref,
663,Introducción al análisis de redes con R,LatinR,LatinR 2021,,Latin America,Online,8/11/2021,8/11/2021,,2021,Course,180,Organizer,https://www.meetup.com/es-es/rladies-galapagos-islands/events/281861788/,
667,Desarrollo de aplicaciones de shiny a nivel comercial,LatinR,LatinR 2021,,Latin America,Online,9/11/2021,9/11/2021,,2021,Course,107,Organizer,https://www.meetup.com/rbuenosaires/events/281875484/,
347,Expresiones regulares para la limpieza y transformación de datos,LatinR,LatinR 2020,,Latin America,Online,28/09/2020,28/9/2020,,2020,Course,279,Organizer,https://github.com/LatinR/talleres-2020,
348,Aplicaciones web interactivas con Shiny,LatinR,LatinR 2020,,Latin America,Online,29/09/2020,29/9/2020,,2020,Course,83,Organizer,https://github.com/LatinR/talleres-2020,
349,Escrevendo manuscritos acadêmicos usando rmarkdown,LatinR,LatinR 2020,,Latin America,Online,30/09/2020,30/9/2020,,2020,Course,160,Organizer,https://www.youtube.com/watch?v=Cxrc87AH2WM,
350,Importando datos desde hojas de cálculo,LatinR,LatinR 2020,,Latin America,Online,01/10/2020,1/10/2020,,2020,Course,280,Organizer,https://github.com/LatinR/talleres-2020,
351,Introducción a Machine Learning con Tidymodels,LatinR,LatinR 2020,,Latin America,Online,05/10/2020,5/10/2020,,2020,Course,122,Organizer,https://www.youtube.com/watch?v=1ATHGwDPXQs,
352,Shiny: zero to hero,LatinR,LatinR 2020,,Latin America,Online,06/10/2020,6/10/2020,,2020,Course,167,Organizer,https://www.youtube.com/watch?v=fiaZgGqcubc,
353,Comunicando seus resultados com R: aprenda a criar apresentações reprodutíveis,LatinR,LatinR 2020,,Latin America,Online,10/10/2020,10/10/2020,,2020,Course,170,Organizer,https://www.youtube.com/watch?v=WxKYqtF2qDg,
678,Desarrollo de aplicaciones móviles para la clasificación de imágenes agropecuarias con deep learning,Universidad Nacional de Salta,CAI 2019,,Argentina,In person,17/09/2019,17/9/2019,,2019,Course,70,Organizer,https://48jaiio.sadio.org.ar/Tutoriales.html,
1555,Fomentando la Ciencia Abierta en América Latina - Programa de rOpenSci,rOpenSci,,,Global,Online,12/03/2025,12/3/2025,,2025,Community Call,20,Organizer,https://ropensci.org/es/commcalls/champions-latino-2025/,
1118,HAR (Hail-ARchive): desarrollo de un sistema de información y base de datos sobre granizo en la región semiárida pampeana central,Congreso Argentino de Meteorología. Congremet 2015,,Mar del Plata,Latin America,In person,26 al 29 de Mayo de 2015,26/5/2015,29/5/2015,2015,Lightning talk,50,Speaker,https://cenamet.org.ar/congremet/wp-content/uploads/2018/10/A025_BelliniSaibene.pdf,Poster
